"Capítol","Text_Capítol","Article","Text_Article","Concepte","Text_Concepte","Subconcepte","Text_Subconcepte","Orgànic","Text_Orgànic","Àrees","Text_Àrees","Política","Text_política","Grup_de_programes","Text_Grup_de_programes","Programes","Text_Programes","Subprogrames","Text_Subprogrames","PREV.INICIAL","MODIF.PREVISIÓ","PREV.DEFINITIVA","DRETS_RECONEGUTS","DRETS_ANUL./CANC.","DRETS_LIQUIDATS","RECAPTAT_LIQUIDAT"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33500","Taxa de taules i cadires (vetlladors)","0607","HORTA-GUINARDÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","150379.85","0,00","150379.85","2395.19","36593.3","-34198.11","-34471.35"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33500","Taxa de taules i cadires (vetlladors)","0608","NOU BARRIS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","217560.93","0,00","217560.93","6083.96","51.490,00","-45406.04","-46874.12"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33500","Taxa de taules i cadires (vetlladors)","0609","SANT ANDREU","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","187229.48","0,00","187229.48","2797.58","55690.97","-52893.39","-53327.58"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33500","Taxa de taules i cadires (vetlladors)","0610","SANT MARTÍ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","237331.38","0,00","237331.38","30477.22","241870.06","-211392.84","-219786.26"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33501","Taxa de quioscos i vidrieres","0701","GERÈNCIA DE PRESSUPOSTOS I HISENDA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","64417.73","0,00","64417.73","155147.39","0,00","155147.39","139008.2"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33501","Taxa de quioscos i vidrieres","0705","GERÈNCIA DE RECURSOS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","91832.27","0,00","91832.27","3005.5","0,00","3005.5","3005.5"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33502","Taxes d'altres ocupacions via pública","0400","GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","408778.26","0,00","408778.26","262212.26","600,00","261612.26","195828.26"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33502","Taxes d'altres ocupacions via pública","0502","GERÈNCIA MEDI AMBIENT I SERVEIS URBANS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","176973.35","0,00","176973.35","688870.6","0,00","688870.6","387537.31"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33502","Taxes d'altres ocupacions via pública","0601","CIUTAT VELLA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","244202.89","0,00","244202.89","121234.4","5229.14","116005.26","101959.79"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33502","Taxes d'altres ocupacions via pública","0602","EIXAMPLE","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","418817.78","0,00","418817.78","408637.38","9729.25","398908.13","369100.71"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33502","Taxes d'altres ocupacions via pública","0603","SANTS-MONTJUÏC","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","227650.91","0,00","227650.91","107950.35","4697.82","103252.53","87549.27"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33502","Taxes d'altres ocupacions via pública","0604","LES CORTS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","151494.73","0,00","151494.73","28755.04","625.71","28129.33","19589.67"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33502","Taxes d'altres ocupacions via pública","0605","SARRIÀ-SANT GERVASI","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","137199.82","0,00","137199.82","31849.38","5449.67","26399.71","25219.83"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33502","Taxes d'altres ocupacions via pública","0606","GRÀCIA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","160363.08","0,00","160363.08","53934.19","4234.88","49699.31","48745.86"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33502","Taxes d'altres ocupacions via pública","0607","HORTA-GUINARDÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","63530.32","0,00","63530.32","14205.17","0,00","14205.17","11562.3"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33502","Taxes d'altres ocupacions via pública","0608","NOU BARRIS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","174810.92","0,00","174810.92","80910.01","830.3","80079.71","41264.66"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33502","Taxes d'altres ocupacions via pública","0609","SANT ANDREU","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","67929.67","0,00","67929.67","65826.88","695.24","65131.64","63467.55"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","335","TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS","33502","Taxes d'altres ocupacions via pública","0610","SANT MARTÍ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","131248.27","0,00","131248.27","79081.07","7491.27","71589.8","49203.27"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","338","COMPENSACIÓ TELEFÒNICA DE ESPAÑA SA","33800","Compensació Telefònica de España SA","0502","GERÈNCIA MEDI AMBIENT I SERVEIS URBANS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","6.572.000,00","0,00","6.572.000,00","1259331.53","0,00","1259331.53","1259331.53"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","339","ALTRES TAXES PER UTILIZACIÓ PRIVATIVA DO","33900","Taxa utilitza. privada enllumenat públic","0502","GERÈNCIA MEDI AMBIENT I SERVEIS URBANS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1.000,00","0,00","1.000,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","339","ALTRES TAXES PER UTILIZACIÓ PRIVATIVA DO","33901","Taxa utilització privada fonts ornamenta","0502","GERÈNCIA MEDI AMBIENT I SERVEIS URBANS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","7.000,00","0,00","7.000,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","339","ALTRES TAXES PER UTILIZACIÓ PRIVATIVA DO","33902","Taxa per serveis especials de vialitat","0400","GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","170.990,00","0,00","170.990,00","233459.75","8635.31","224824.44","156286.52"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","339","ALTRES TAXES PER UTILIZACIÓ PRIVATIVA DO","33902","Taxa per serveis especials de vialitat","0502","GERÈNCIA MEDI AMBIENT I SERVEIS URBANS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","339","ALTRES TAXES PER UTILIZACIÓ PRIVATIVA DO","33903","Taxa per caixers automàtics","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","348.000,00","0,00","348.000,00","461185.81","5999.97","455185.84","422314.84"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","339","ALTRES TAXES PER UTILIZACIÓ PRIVATIVA DO","33904","Taxa ocupació vp per mudances","0400","GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","899.000,00","0,00","899.000,00","459997.15","1945.52","458051.63","357845.9"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","339","ALTRES TAXES PER UTILIZACIÓ PRIVATIVA DO","33905","Taxa ocupació vp per bastides","0400","GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","37.000,00","0,00","37.000,00","37775.31","0,00","37775.31","32411.28"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","339","ALTRES TAXES PER UTILIZACIÓ PRIVATIVA DO","33906","Taxa ocupació vp per grues","0400","GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","300.000,00","0,00","300.000,00","155753.74","319.31","155434.43","128177.85"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","339","ALTRES TAXES PER UTILIZACIÓ PRIVATIVA DO","33907","Taxa ocupació vp per reserves","0400","GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","769.000,00","0,00","769.000,00","382514.57","271.53","382243.04","329137.25"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","339","ALTRES TAXES PER UTILIZACIÓ PRIVATIVA DO","33910","Taxa transport energia","0500","GERÈNCIA D'ÀREA D'ECOLOGIA URBANA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","339","ALTRES TAXES PER UTILIZACIÓ PRIVATIVA DO","33910","Taxa transport energia","0502","GERÈNCIA MEDI AMBIENT I SERVEIS URBANS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","999.980,00","0,00","999.980,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","33","TAXES PER UTILITZACIÓ PRIV O APROF ESPEC","339","ALTRES TAXES PER UTILIZACIÓ PRIVATIVA DO","33910","Taxa transport energia","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","34","PREUS PUBLICS PER LA PRESTACIO DE SERV.","341","SERVEIS ASSISTENCIALS","34100","Residència-habitatge tutelat-centres dia","0200","GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","2636818.18","0,00","2636818.18","1435848.53","14973.5","1420875.03","1374592.76"
"3","TAXES I ALTRES INGRESSOS","34","PREUS PUBLICS PER LA PRESTACIO DE SERV.","341","SERVEIS ASSISTENCIALS","34101","Equipaments gent gran","0200","GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","950,00","0,00","950,00","0,00","0,00","0,00","0,00"
